"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"12780" "6" 2 19 1 2 1 1 "VWL" 5 9 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 1736 18 5 "sleshen" 1 888
"12781" "6" 2 19 1 2 1 1 "VWL" 6 0 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 759 14 2 "obacu" -1 944
"12782" "6" 2 19 1 2 1 1 "VWL" 6 1 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 703 19 22 "tewok" -1 1239
"12783" "6" 2 19 1 2 1 1 "VWL" 6 2 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 608 18 5 "sleshen" -1 696
"12784" "6" 2 19 1 2 1 1 "VWL" 6 3 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 704 1 4 "botuyn" -1 663
"12785" "6" 2 19 1 2 1 1 "VWL" 6 4 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 687 2 21 "frask" -1 889
"12786" "6" 2 19 1 2 1 1 "VWL" 6 5 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 992 14 2 "obacu" -1 848
"12787" "6" 2 19 1 2 1 1 "VWL" 6 6 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 2080 21 10 "umeuken" -1 664
"12788" "6" 2 19 1 2 1 1 "VWL" 6 7 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 3342 20 12 "ubajec" -1 567
"12789" "6" 2 19 1 2 1 1 "VWL" 6 8 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 4119 14 2 "obacu" -1 21008
"12790" "6" 2 19 1 2 1 1 "VWL" 6 9 "uwimor" 0 -1 0 1 0 6 22 21 2 4 4 5 1 2505 8 0 "larnist" -1 600
"12791" "6" 2 19 1 2 1 1 "VWL" 7 0 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 966 20 12 "ubajec" 0 8856
"12792" "6" 2 19 1 2 1 1 "VWL" 7 1 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 735 0 7 "botsy" 1 4463
"12793" "6" 2 19 1 2 1 1 "VWL" 7 2 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 863 9 1 "laumens" 0 688
"12794" "6" 2 19 1 2 1 1 "VWL" 7 3 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 928 1 4 "botuyn" 0 1111
"12795" "6" 2 19 1 2 1 1 "VWL" 7 4 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 721 0 7 "botsy" 1 861
"12796" "6" 2 19 1 2 1 1 "VWL" 7 5 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 952 0 7 "botsy" 1 809
"12797" "6" 2 19 1 2 1 1 "VWL" 7 6 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 424 1 4 "botuyn" 0 631
"12798" "6" 2 19 1 2 1 1 "VWL" 7 7 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 895 9 1 "laumens" 0 1815
"12799" "6" 2 19 1 2 1 1 "VWL" 7 8 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 1000 1 4 "botuyn" 0 840
"12800" "6" 2 19 1 2 1 1 "VWL" 7 9 "botsy" 0 -1 0 1 8 24 11 7 16 2 2 1 1 790 1 4 "botuyn" 0 760
"12801" "6" 2 19 1 2 1 1 "VWL" 8 0 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 1240 16 8 "pimuide" 1 3264
"12802" "6" 2 19 1 2 1 1 "VWL" 8 1 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 702 18 5 "sleshen" 0 5846
"12803" "6" 2 19 1 2 1 1 "VWL" 8 2 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 1254 17 18 "schese" 0 782
"12804" "6" 2 19 1 2 1 1 "VWL" 8 3 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 862 23 14 "yosud" 0 2968
"12805" "6" 2 19 1 2 1 1 "VWL" 8 4 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 1070 3 11 "furasti" -1 760
"12806" "6" 2 19 1 2 1 1 "VWL" 8 5 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 831 16 8 "pimuide" 1 3030
"12807" "6" 2 19 1 2 1 1 "VWL" 8 6 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 582 17 18 "schese" 0 3183
"12808" "6" 2 19 1 2 1 1 "VWL" 8 7 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 903 21 10 "umeuken" 0 3368
"12809" "6" 2 19 1 2 1 1 "VWL" 8 8 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 711 17 18 "schese" 0 1081
"12810" "6" 2 19 1 2 1 1 "VWL" 8 9 "pimuide" 0 -1 0 1 20 3 13 5 18 2 1 1 1 1457 0 7 "botsy" -1 5160
"12811" "6" 2 19 1 2 1 1 "VWL" 9 0 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 1015 22 6 "uwimor" 0 937
"12812" "6" 2 19 1 2 1 1 "VWL" 9 1 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 960 7 9 "kiwehon" 1 1784
"12813" "6" 2 19 1 2 1 1 "VWL" 9 2 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 1022 7 9 "kiwehon" 1 1223
"12814" "6" 2 19 1 2 1 1 "VWL" 9 3 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 830 7 9 "kiwehon" 1 999
"12815" "6" 2 19 1 2 1 1 "VWL" 9 4 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 1151 1 4 "botuyn" -1 791
"12816" "6" 2 19 1 2 1 1 "VWL" 9 5 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 896 8 0 "larnist" 0 1264
"12817" "6" 2 19 1 2 1 1 "VWL" 9 6 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 527 19 22 "tewok" 0 1528
"12818" "6" 2 19 1 2 1 1 "VWL" 9 7 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 1108 14 2 "obacu" 0 752
"12819" "6" 2 19 1 2 1 1 "VWL" 9 8 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 886 21 10 "umeuken" 0 599
"12820" "6" 2 19 1 2 1 1 "VWL" 9 9 "kiwehon" 0 -1 0 1 1 10 4 14 17 2 1 2 1 1535 8 0 "larnist" 0 1336
"12821" "6" 2 19 1 2 1 1 "VWL" 10 0 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 861 4 3 "hilejin" -1 1535
"12822" "6" 2 19 1 2 1 1 "VWL" 10 1 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 1175 9 1 "laumens" -1 1329
"12823" "6" 2 19 1 2 1 1 "VWL" 10 2 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 569 3 11 "furasti" -1 1303
"12824" "6" 2 19 1 2 1 1 "VWL" 10 3 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 575 3 11 "furasti" -1 1160
"12825" "6" 2 19 1 2 1 1 "VWL" 10 4 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 630 15 23 "permife" -1 933
"12826" "6" 2 19 1 2 1 1 "VWL" 10 5 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 655 23 14 "yosud" 0 912
"12827" "6" 2 19 1 2 1 1 "VWL" 10 6 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 3559 4 3 "hilejin" -1 895
"12828" "6" 2 19 1 2 1 1 "VWL" 10 7 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 768 0 7 "botsy" -1 975
"12829" "6" 2 19 1 2 1 1 "VWL" 10 8 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 823 17 18 "schese" -1 928
"12830" "6" 2 19 1 2 1 1 "VWL" 10 9 "umeuken" 0 -1 0 1 20 8 21 1 4 5 4 5 1 487 9 1 "laumens" -1 887
"12831" "6" 2 19 1 2 1 1 "VWL" 11 0 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 918 3 11 "furasti" 1 4119
"12832" "6" 2 19 1 2 1 1 "VWL" 11 1 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 1160 1 4 "botuyn" -1 840
"12833" "6" 2 19 1 2 1 1 "VWL" 11 2 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 1631 10 15 "medan" 0 558
"12834" "6" 2 19 1 2 1 1 "VWL" 11 3 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 912 8 0 "larnist" 0 1504
"12835" "6" 2 19 1 2 1 1 "VWL" 11 4 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 5694 17 18 "schese" 0 1775
"12836" "6" 2 19 1 2 1 1 "VWL" 11 5 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 8758 9 1 "laumens" 0 1496
"12837" "6" 2 19 1 2 1 1 "VWL" 11 6 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 0 998 14 2 "obacu" 0 624
"12838" "6" 2 19 1 2 1 1 "VWL" 11 7 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 0 726 9 1 "laumens" 0 1047
"12839" "6" 2 19 1 2 1 1 "VWL" 11 8 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 672 1 4 "botuyn" -1 1935
"12840" "6" 2 19 1 2 1 1 "VWL" 11 9 "furasti" 0 -1 0 1 11 7 0 17 22 1 1 1 1 1422 4 3 "hilejin" 0 1055
"12841" "6" 2 19 1 2 1 1 "VWL" 12 0 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 1 736 20 12 "ubajec" 1 1537
"12842" "6" 2 19 1 2 1 1 "VWL" 12 1 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 830 20 12 "ubajec" 1 1069
"12843" "6" 2 19 1 2 1 1 "VWL" 12 2 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 750 20 12 "ubajec" 1 2206
"12844" "6" 2 19 1 2 1 1 "VWL" 12 3 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 575 20 12 "ubajec" 1 1231
"12845" "6" 2 19 1 2 1 1 "VWL" 12 4 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 783 20 12 "ubajec" 1 703
"12846" "6" 2 19 1 2 1 1 "VWL" 12 5 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 840 10 15 "medan" -1 833
"12847" "6" 2 19 1 2 1 1 "VWL" 12 6 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 1008 20 12 "ubajec" 1 1328
"12848" "6" 2 19 1 2 1 1 "VWL" 12 7 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 635 20 12 "ubajec" 1 744
"12849" "6" 2 19 1 2 1 1 "VWL" 12 8 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 1000 20 12 "ubajec" 1 1416
"12850" "6" 2 19 1 2 1 1 "VWL" 12 9 "ubajec" 0 -1 1 0 5 23 6 14 13 1 1 1 0 858 20 12 "ubajec" 1 479
"12851" "6" 2 19 1 2 1 1 "VWL" 13 0 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 1375 13 13 "noste" 1 2999
"12852" "6" 2 19 1 2 1 1 "VWL" 13 1 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 1045 13 13 "noste" 1 1576
"12853" "6" 2 19 1 2 1 1 "VWL" 13 2 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 1000 13 13 "noste" 1 1670
"12854" "6" 2 19 1 2 1 1 "VWL" 13 3 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 503 13 13 "noste" 1 760
"12855" "6" 2 19 1 2 1 1 "VWL" 13 4 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 840 13 13 "noste" 1 1535
"12856" "6" 2 19 1 2 1 1 "VWL" 13 5 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 672 13 13 "noste" 1 863
"12857" "6" 2 19 1 2 1 1 "VWL" 13 6 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 632 13 13 "noste" 1 640
"12858" "6" 2 19 1 2 1 1 "VWL" 13 7 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 36057 12 17 "nalber" -1 568
"12859" "6" 2 19 1 2 1 1 "VWL" 13 8 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 431 13 13 "noste" 1 669
"12860" "6" 2 19 1 2 1 1 "VWL" 13 9 "noste" 0 -1 1 0 16 7 4 15 21 8 8 8 0 1134 13 13 "noste" 1 560
"12861" "6" 2 19 1 2 1 1 "VWL" 14 0 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 711 23 14 "yosud" 1 1320
"12862" "6" 2 19 1 2 1 1 "VWL" 14 1 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 1847 23 14 "yosud" 1 911
"12863" "6" 2 19 1 2 1 1 "VWL" 14 2 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 630 23 14 "yosud" 1 899
"12864" "6" 2 19 1 2 1 1 "VWL" 14 3 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 1078 23 14 "yosud" 1 784
"12865" "6" 2 19 1 2 1 1 "VWL" 14 4 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 615 23 14 "yosud" 1 736
"12866" "6" 2 19 1 2 1 1 "VWL" 14 5 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 903 23 14 "yosud" 1 1048
"12867" "6" 2 19 1 2 1 1 "VWL" 14 6 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 989 23 14 "yosud" 1 1847
"12868" "6" 2 19 1 2 1 1 "VWL" 14 7 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 613 23 14 "yosud" 1 855
"12869" "6" 2 19 1 2 1 1 "VWL" 14 8 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 3145 23 14 "yosud" 1 696
"12870" "6" 2 19 1 2 1 1 "VWL" 14 9 "yosud" 0 -1 1 0 12 1 2 10 19 8 8 8 0 736 23 14 "yosud" 1 663
"12871" "6" 2 19 1 2 1 1 "VWL" 15 0 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 1398 10 15 "medan" 1 1257
"12872" "6" 2 19 1 2 1 1 "VWL" 15 1 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 1 711 10 15 "medan" 1 800
"12873" "6" 2 19 1 2 1 1 "VWL" 15 2 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 662 10 15 "medan" 1 928
"12874" "6" 2 19 1 2 1 1 "VWL" 15 3 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 711 10 15 "medan" 1 785
"12875" "6" 2 19 1 2 1 1 "VWL" 15 4 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 623 10 15 "medan" 1 839
"12876" "6" 2 19 1 2 1 1 "VWL" 15 5 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 671 10 15 "medan" 1 696
"12877" "6" 2 19 1 2 1 1 "VWL" 15 6 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 609 10 15 "medan" 1 695
"12878" "6" 2 19 1 2 1 1 "VWL" 15 7 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 503 10 15 "medan" 1 791
"12879" "6" 2 19 1 2 1 1 "VWL" 15 8 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 0 879 10 15 "medan" 1 646
"12880" "6" 2 19 1 2 1 1 "VWL" 15 9 "medan" 0 -1 1 0 20 17 18 8 0 8 8 8 1 2775 10 15 "medan" 1 1008
"12881" "6" 2 19 1 2 1 1 "VWL" 16 0 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 1 653 11 16 "molkate" 1 1320
"12882" "6" 2 19 1 2 1 1 "VWL" 16 1 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 551 11 16 "molkate" 1 1121
"12883" "6" 2 19 1 2 1 1 "VWL" 16 2 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 672 11 16 "molkate" 1 1032
"12884" "6" 2 19 1 2 1 1 "VWL" 16 3 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 1311 11 16 "molkate" 1 663
"12885" "6" 2 19 1 2 1 1 "VWL" 16 4 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 1023 11 16 "molkate" 1 1153
"12886" "6" 2 19 1 2 1 1 "VWL" 16 5 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 645 11 16 "molkate" 1 1007
"12887" "6" 2 19 1 2 1 1 "VWL" 16 6 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 518 11 16 "molkate" 1 927
"12888" "6" 2 19 1 2 1 1 "VWL" 16 7 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 1504 11 16 "molkate" 1 984
"12889" "6" 2 19 1 2 1 1 "VWL" 16 8 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 51997 13 13 "noste" 0 1119
"12890" "6" 2 19 1 2 1 1 "VWL" 16 9 "molkate" 0 -1 1 0 22 3 24 9 11 7 8 7 0 1743 12 17 "nalber" 0 720
"12891" "6" 2 19 1 2 1 1 "VWL" 17 0 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 1518 12 17 "nalber" 1 1647
"12892" "6" 2 19 1 2 1 1 "VWL" 17 1 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 543 12 17 "nalber" 1 1840
"12893" "6" 2 19 1 2 1 1 "VWL" 17 2 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 928 12 17 "nalber" 1 1912
"12894" "6" 2 19 1 2 1 1 "VWL" 17 3 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 727 12 17 "nalber" 1 1168
"12895" "6" 2 19 1 2 1 1 "VWL" 17 4 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 553 12 17 "nalber" 1 1536
"12896" "6" 2 19 1 2 1 1 "VWL" 17 5 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 783 12 17 "nalber" 1 1928
"12897" "6" 2 19 1 2 1 1 "VWL" 17 6 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 704 12 17 "nalber" 1 663
"12898" "6" 2 19 1 2 1 1 "VWL" 17 7 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 600 12 17 "nalber" 1 639
"12899" "6" 2 19 1 2 1 1 "VWL" 17 8 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 838 12 17 "nalber" 1 1030
"12900" "6" 2 19 1 2 1 1 "VWL" 17 9 "nalber" 0 -1 1 0 13 19 7 20 2 8 8 8 0 590 12 17 "nalber" 1 1727
"12901" "6" 2 19 1 2 1 1 "VWL" 18 0 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 2085 6 19 "jaciyn" -1 4871
"12902" "6" 2 19 1 2 1 1 "VWL" 18 1 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 1679 15 23 "permife" -1 711
"12903" "6" 2 19 1 2 1 1 "VWL" 18 2 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 617 18 5 "sleshen" 0 886
"12904" "6" 2 19 1 2 1 1 "VWL" 18 3 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 1 527 17 18 "schese" 1 904
"12905" "6" 2 19 1 2 1 1 "VWL" 18 4 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 3303 14 2 "obacu" -1 1680
"12906" "6" 2 19 1 2 1 1 "VWL" 18 5 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 831 11 16 "molkate" -1 3255
"12907" "6" 2 19 1 2 1 1 "VWL" 18 6 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 721 17 18 "schese" 1 1095
"12908" "6" 2 19 1 2 1 1 "VWL" 18 7 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 1 754 15 23 "permife" -1 679
"12909" "6" 2 19 1 2 1 1 "VWL" 18 8 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 1168 11 16 "molkate" -1 655
"12910" "6" 2 19 1 2 1 1 "VWL" 18 9 "schese" 0 -1 1 1 21 4 0 22 12 6 2 1 0 2293 12 17 "nalber" -1 816
"12911" "6" 2 19 1 2 1 1 "VWL" 19 0 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 1575 13 13 "noste" 0 1248
"12912" "6" 2 19 1 2 1 1 "VWL" 19 1 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 429 21 10 "umeuken" 0 591
"12913" "6" 2 19 1 2 1 1 "VWL" 19 2 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 774 6 19 "jaciyn" 1 4319
"12914" "6" 2 19 1 2 1 1 "VWL" 19 3 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 1246 6 19 "jaciyn" 1 887
"12915" "6" 2 19 1 2 1 1 "VWL" 19 4 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 671 23 14 "yosud" 0 5384
"12916" "6" 2 19 1 2 1 1 "VWL" 19 5 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 584 14 2 "obacu" 0 663
"12917" "6" 2 19 1 2 1 1 "VWL" 19 6 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 615 6 19 "jaciyn" 1 4981
"12918" "6" 2 19 1 2 1 1 "VWL" 19 7 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 1032 15 23 "permife" 0 1663
"12919" "6" 2 19 1 2 1 1 "VWL" 19 8 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 727 7 9 "kiwehon" 0 655
"12920" "6" 2 19 1 2 1 1 "VWL" 19 9 "jaciyn" 0 -1 1 1 24 23 9 1 3 5 4 1 0 632 11 16 "molkate" 0 1177
"12921" "6" 2 19 1 2 1 1 "VWL" 20 0 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 1247 15 23 "permife" 0 952
"12922" "6" 2 19 1 2 1 1 "VWL" 20 1 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 1063 8 0 "larnist" 0 776
"12923" "6" 2 19 1 2 1 1 "VWL" 20 2 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 1048 15 23 "permife" 0 704
"12924" "6" 2 19 1 2 1 1 "VWL" 20 3 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 934 22 6 "uwimor" 0 847
"12925" "6" 2 19 1 2 1 1 "VWL" 20 4 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 816 8 0 "larnist" 0 953
"12926" "6" 2 19 1 2 1 1 "VWL" 20 5 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 1079 4 3 "hilejin" -1 1167
"12927" "6" 2 19 1 2 1 1 "VWL" 20 6 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 5320 21 10 "umeuken" 0 19039
"12928" "6" 2 19 1 2 1 1 "VWL" 20 7 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 2215 5 20 "hiwawa" 1 7578
"12929" "6" 2 19 1 2 1 1 "VWL" 20 8 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 4199 12 17 "nalber" 0 1200
"12930" "6" 2 19 1 2 1 1 "VWL" 20 9 "hiwawa" 0 -1 1 1 18 14 6 5 11 7 8 8 0 1078 14 2 "obacu" 0 2143
"12931" "6" 2 19 1 2 1 1 "VWL" 21 0 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 879 18 5 "sleshen" 0 7199
"12932" "6" 2 19 1 2 1 1 "VWL" 21 1 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 897 19 22 "tewok" 0 1894
"12933" "6" 2 19 1 2 1 1 "VWL" 21 2 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 933 8 0 "larnist" 0 1239
"12934" "6" 2 19 1 2 1 1 "VWL" 21 3 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 909 13 13 "noste" 0 943
"12935" "6" 2 19 1 2 1 1 "VWL" 21 4 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 1 814 21 10 "umeuken" 0 512
"12936" "6" 2 19 1 2 1 1 "VWL" 21 5 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 743 12 17 "nalber" 0 2672
"12937" "6" 2 19 1 2 1 1 "VWL" 21 6 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 1 3015 9 1 "laumens" 0 800
"12938" "6" 2 19 1 2 1 1 "VWL" 21 7 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 526 7 9 "kiwehon" 0 703
"12939" "6" 2 19 1 2 1 1 "VWL" 21 8 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 1359 20 12 "ubajec" 0 1968
"12940" "6" 2 19 1 2 1 1 "VWL" 21 9 "frask" 0 -1 1 1 16 15 10 17 8 1 1 1 0 432 7 9 "kiwehon" 0 2328
"12941" "6" 2 19 1 2 1 1 "VWL" 22 0 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 1486 21 10 "umeuken" 0 5296
"12942" "6" 2 19 1 2 1 1 "VWL" 22 1 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 583 20 12 "ubajec" 0 696
"12943" "6" 2 19 1 2 1 1 "VWL" 22 2 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 1 944 2 21 "frask" -1 1128
"12944" "6" 2 19 1 2 1 1 "VWL" 22 3 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 784 10 15 "medan" -1 1344
"12945" "6" 2 19 1 2 1 1 "VWL" 22 4 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 879 16 8 "pimuide" -1 669
"12946" "6" 2 19 1 2 1 1 "VWL" 22 5 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 647 13 13 "noste" -1 1591
"12947" "6" 2 19 1 2 1 1 "VWL" 22 6 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 1041 10 15 "medan" -1 1880
"12948" "6" 2 19 1 2 1 1 "VWL" 22 7 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 632 10 15 "medan" -1 864
"12949" "6" 2 19 1 2 1 1 "VWL" 22 8 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 1118 20 12 "ubajec" 0 2695
"12950" "6" 2 19 1 2 1 1 "VWL" 22 9 "tewok" 0 -1 1 1 19 20 10 13 14 4 3 2 0 687 13 13 "noste" -1 632
"12951" "6" 2 19 1 2 1 1 "VWL" 23 0 "permife" 0 -1 1 1 17 18 5 8 9 1 1 1 1 785 5 20 "hiwawa" -1 1472
